"stno","east","north","t","y"
32,316223.674858732,355462.794024469,248,40.3646189551321
32,316223.674858732,355462.794024469,249,22.0284719362386
32,316223.674858732,355462.794024469,250,33.9005259566239
32,316223.674858732,355462.794024469,251,6.1466317678616
32,316223.674858732,355462.794024469,252,64.1954953278407
32,316223.674858732,355462.794024469,253,41.836640367096
32,316223.674858732,355462.794024469,254,99.9023687603319
32,316223.674858732,355462.794024469,255,75.1009991955768
32,316223.674858732,355462.794024469,256,128.857397790606
32,316223.674858732,355462.794024469,257,134.909734220352
32,316223.674858732,355462.794024469,258,208.309940943204
32,316223.674858732,355462.794024469,259,163.392556166675
32,316223.674858732,355462.794024469,260,119.83918617531
32,316223.674858732,355462.794024469,261,137.819505189358
32,316223.674858732,355462.794024469,262,46.7614420733864
32,316223.674858732,355462.794024469,263,37.9224785719981
32,316223.674858732,355462.794024469,264,66.8440237865637
32,316223.674858732,355462.794024469,265,90.3440717172832
32,316223.674858732,355462.794024469,266,81.9363498464407
32,316223.674858732,355462.794024469,267,18.0807745046099
32,316223.674858732,355462.794024469,268,38.6781949559867
32,316223.674858732,355462.794024469,269,24.2181832891162
32,316223.674858732,355462.794024469,270,22.5413022248983
32,316223.674858732,355462.794024469,271,49.6580265757803
32,316223.674858732,355462.794024469,272,32.087153655434
32,316223.674858732,355462.794024469,273,35.8244889234531
32,316223.674858732,355462.794024469,274,61.2999097718586
32,316223.674858732,355462.794024469,275,47.018070050329
32,316223.674858732,355462.794024469,276,86.5631714046555
32,316223.674858732,355462.794024469,277,68.0585228925404
32,316223.674858732,355462.794024469,278,50.914755064216
32,316223.674858732,355462.794024469,279,58.1267774588084
32,316223.674858732,355462.794024469,280,76.5961253597399
32,316223.674858732,355462.794024469,281,34.0279215941052
32,316223.674858732,355462.794024469,282,46.1717468395394
32,316223.674858732,355462.794024469,283,96.0691631820161
32,316223.674858732,355462.794024469,284,32.5383263117515
32,316223.674858732,355462.794024469,285,26.8405846741383
32,316223.674858732,355462.794024469,286,14.9331618875922
32,316223.674858732,355462.794024469,287,9.00798901998629
32,316223.674858732,355462.794024469,288,106.357701540554
32,316223.674858732,355462.794024469,289,57.6203565812759
32,316223.674858732,355462.794024469,290,70.673517113818
32,316223.674858732,355462.794024469,291,21.721050769468
32,316223.674858732,355462.794024469,292,78.0331214275175
32,316223.674858732,355462.794024469,293,33.0217367534552
32,316223.674858732,355462.794024469,294,118.167737115224
32,316223.674858732,355462.794024469,295,39.8085788320744
32,316223.674858732,355462.794024469,296,98.8921125425619
32,316223.674858732,355462.794024469,297,101.990425780901
32,316223.674858732,355462.794024469,298,134.438094819027
32,316223.674858732,355462.794024469,299,111.885031127433
32,316223.674858732,355462.794024469,300,81.2063907686804
32,316223.674858732,355462.794024469,301,53.7668532409682
32,316223.674858732,355462.794024469,302,134.915130702552
32,316223.674858732,355462.794024469,303,143.612162342225
32,316223.674858732,355462.794024469,304,139.655927085865
32,316223.674858732,355462.794024469,305,261.070395292192
32,316223.674858732,355462.794024469,306,221.636781918525
32,316223.674858732,355462.794024469,307,282.533671408171
32,316223.674858732,355462.794024469,308,184.817132579332
32,316223.674858732,355462.794024469,309,114.333475987121
32,316223.674858732,355462.794024469,310,121.025479140702
32,316223.674858732,355462.794024469,311,69.9715885883805
32,316223.674858732,355462.794024469,312,78.1812030950235
32,316223.674858732,355462.794024469,313,40.8094884286506
32,316223.674858732,355462.794024469,314,32.1747860005973
32,316223.674858732,355462.794024469,315,33.4710528650616
32,316223.674858732,355462.794024469,316,27.3304043357698
32,316223.674858732,355462.794024469,317,26.6601125139784
32,316223.674858732,355462.794024469,318,57.2014780299198
32,316223.674858732,355462.794024469,319,77.6842474471893
32,316223.674858732,355462.794024469,320,24.6375198083362
32,316223.674858732,355462.794024469,321,78.2983736862896
32,316223.674858732,355462.794024469,322,28.3253843149463
32,316223.674858732,355462.794024469,323,45.112835112136
32,316223.674858732,355462.794024469,324,17.1468462832669
32,316223.674858732,355462.794024469,325,13.6668959667436
32,316223.674858732,355462.794024469,326,19.2055423639473
32,316223.674858732,355462.794024469,327,60.4305447861188
32,316223.674858732,355462.794024469,328,67.4950127200582
32,316223.674858732,355462.794024469,329,79.8798270331524
32,316223.674858732,355462.794024469,330,75.7328501547205
32,316223.674858732,355462.794024469,331,45.8055400631191
32,316223.674858732,355462.794024469,332,27.5912160889858
32,316223.674858732,355462.794024469,333,21.6284732856101
32,316223.674858732,355462.794024469,334,16.7810250159363
32,316223.674858732,355462.794024469,335,23.4724894244279
32,316223.674858732,355462.794024469,336,64.3240340322635
32,316223.674858732,355462.794024469,337,101.920145615535
32,316223.674858732,355462.794024469,338,100.867680377008
32,316223.674858732,355462.794024469,339,144.047028642941
32,316223.674858732,355462.794024469,340,110.086336789941
32,316223.674858732,355462.794024469,341,215.218497819393
32,316223.674858732,355462.794024469,342,262.371106976648
32,316223.674858732,355462.794024469,343,193.492957597734
32,316223.674858732,355462.794024469,344,135.313346073382
32,316223.674858732,355462.794024469,345,156.891444068138
32,316223.674858732,355462.794024469,346,221.490103029471
32,316223.674858732,355462.794024469,347,187.590096822209
32,316223.674858732,355462.794024469,348,236.093069239267
32,316223.674858732,355462.794024469,349,180.141712210979
32,316223.674858732,355462.794024469,350,114.794955976481
32,316223.674858732,355462.794024469,351,121.168433223488
32,316223.674858732,355462.794024469,352,82.1460168296159
32,316223.674858732,355462.794024469,353,85.1889880032246
32,316223.674858732,355462.794024469,354,96.5884801043473
32,316223.674858732,355462.794024469,355,62.1459788059374
32,316223.674858732,355462.794024469,356,95.4406287648499
32,316223.674858732,355462.794024469,357,108.638351213206
32,316223.674858732,355462.794024469,358,10.5006941829708
32,316223.674858732,355462.794024469,359,14.0904599291334
32,316223.674858732,355462.794024469,360,44.8348094492862
32,316223.674858732,355462.794024469,361,30.8656704732908
32,316223.674858732,355462.794024469,362,53.5483571453461
32,316223.674858732,355462.794024469,363,70.6879725541446
32,316223.674858732,355462.794024469,364,51.2982345825862
32,316223.674858732,355462.794024469,365,42.9427157380919
33,227566.93459485,398292.605060434,1,150.93339521176
33,227566.93459485,398292.605060434,2,126.072709114578
33,227566.93459485,398292.605060434,3,121.20866375218
33,227566.93459485,398292.605060434,4,109.704407781192
33,227566.93459485,398292.605060434,5,99.4308701368299
33,227566.93459485,398292.605060434,6,80.4195835064703
33,227566.93459485,398292.605060434,7,155.615753599771
33,227566.93459485,398292.605060434,8,130.914330593116
33,227566.93459485,398292.605060434,9,97.8010270863623
33,227566.93459485,398292.605060434,10,156.704891890229
33,227566.93459485,398292.605060434,11,51.749783363701
33,227566.93459485,398292.605060434,12,73.899352741523
33,227566.93459485,398292.605060434,13,89.4442376638326
33,227566.93459485,398292.605060434,14,72.1209326651939
33,227566.93459485,398292.605060434,15,107.060824194975
33,227566.93459485,398292.605060434,16,49.5578448007854
33,227566.93459485,398292.605060434,17,55.3002594162603
33,227566.93459485,398292.605060434,18,36.7929058510134
33,227566.93459485,398292.605060434,19,28.3484909569755
33,227566.93459485,398292.605060434,20,14.8935820420135
33,227566.93459485,398292.605060434,21,41.0779692809142
33,227566.93459485,398292.605060434,22,78.524449541574
33,227566.93459485,398292.605060434,23,94.5568355691602
33,227566.93459485,398292.605060434,24,92.2931982006748
33,227566.93459485,398292.605060434,25,54.4187765142827
33,227566.93459485,398292.605060434,26,107.31326171126
33,227566.93459485,398292.605060434,27,126.001538821381
33,227566.93459485,398292.605060434,28,121.114849112873
33,227566.93459485,398292.605060434,29,105.894053119823
33,227566.93459485,398292.605060434,30,154.321844106425
33,227566.93459485,398292.605060434,31,155.013048286534
33,227566.93459485,398292.605060434,32,158.761445616629
33,227566.93459485,398292.605060434,33,163.239084302626
33,227566.93459485,398292.605060434,34,205.848107995767
33,227566.93459485,398292.605060434,35,124.830390071073
33,227566.93459485,398292.605060434,36,119.334202101562
33,227566.93459485,398292.605060434,37,144.576039019399
33,227566.93459485,398292.605060434,38,98.8633268686432
33,227566.93459485,398292.605060434,39,133.984013586558
33,227566.93459485,398292.605060434,40,121.891560543862
33,227566.93459485,398292.605060434,41,109.005314243174
33,227566.93459485,398292.605060434,42,85.0316699222846
33,227566.93459485,398292.605060434,43,135.888051908312
33,227566.93459485,398292.605060434,44,80.299181573933
33,227566.93459485,398292.605060434,45,91.9296363142787
33,227566.93459485,398292.605060434,46,135.667964913344
33,227566.93459485,398292.605060434,47,162.006398333752
33,227566.93459485,398292.605060434,48,144.217970469135
33,227566.93459485,398292.605060434,49,59.7631332601293
33,227566.93459485,398292.605060434,50,84.183325649714
33,227566.93459485,398292.605060434,51,115.226701516122
33,227566.93459485,398292.605060434,52,106.159371424565
33,227566.93459485,398292.605060434,53,98.2772425273335
33,227566.93459485,398292.605060434,54,175.193030831341
33,227566.93459485,398292.605060434,55,50.3705037865081
33,227566.93459485,398292.605060434,56,72.3099296873287
33,227566.93459485,398292.605060434,57,11.9818184213704
33,227566.93459485,398292.605060434,58,35.4567153096971
33,227566.93459485,398292.605060434,59,116.274955463811
33,227566.93459485,398292.605060434,60,87.5578685636245
33,227566.93459485,398292.605060434,61,47.9429016754751
33,227566.93459485,398292.605060434,62,41.488425666684
33,227566.93459485,398292.605060434,63,51.6401115518096
33,227566.93459485,398292.605060434,64,51.13340896071
33,227566.93459485,398292.605060434,65,49.165622641207
33,227566.93459485,398292.605060434,66,65.726198955113
33,227566.93459485,398292.605060434,67,179.050797305659
33,227566.93459485,398292.605060434,68,69.3596043030412
33,227566.93459485,398292.605060434,69,67.0745068713407
33,227566.93459485,398292.605060434,70,74.0457280257071
33,227566.93459485,398292.605060434,71,137.700167928069
33,227566.93459485,398292.605060434,72,175.803817098165
33,227566.93459485,398292.605060434,73,160.133231835988
33,227566.93459485,398292.605060434,74,178.348376001672
33,227566.93459485,398292.605060434,75,108.452890956118
33,227566.93459485,398292.605060434,76,94.0602255352865
33,227566.93459485,398292.605060434,77,57.9906031325512
33,227566.93459485,398292.605060434,78,50.3643025588644
33,227566.93459485,398292.605060434,79,89.5654551073617
33,227566.93459485,398292.605060434,80,116.743144727817
33,227566.93459485,398292.605060434,81,117.427799661163
33,227566.93459485,398292.605060434,82,144.43517246093
33,227566.93459485,398292.605060434,83,169.652450028482
33,227566.93459485,398292.605060434,84,126.567422054831
33,227566.93459485,398292.605060434,85,57.536568056618
33,227566.93459485,398292.605060434,86,73.3784726153591
33,227566.93459485,398292.605060434,87,65.9376533934216
33,227566.93459485,398292.605060434,88,50.6797501833371
33,227566.93459485,398292.605060434,89,131.141240507199
33,227566.93459485,398292.605060434,90,149.40771900019
33,227566.93459485,398292.605060434,91,165.221938578164
33,227566.93459485,398292.605060434,92,158.620355327696
33,227566.93459485,398292.605060434,93,97.7304581225883
33,227566.93459485,398292.605060434,94,141.673177251413
33,227566.93459485,398292.605060434,95,87.9815367897587
33,227566.93459485,398292.605060434,96,72.8226191113132
33,227566.93459485,398292.605060434,97,126.519472277114
33,227566.93459485,398292.605060434,98,52.1263949242664
33,227566.93459485,398292.605060434,99,112.928550737586
33,227566.93459485,398292.605060434,100,107.586167543647
33,227566.93459485,398292.605060434,101,133.122526292964
33,227566.93459485,398292.605060434,102,198.39159875861
33,227566.93459485,398292.605060434,103,220.561105293439
33,227566.93459485,398292.605060434,104,194.216579761558
33,227566.93459485,398292.605060434,105,227.174015501667
33,227566.93459485,398292.605060434,106,164.527738039119
33,227566.93459485,398292.605060434,107,107.670006120089
33,227566.93459485,398292.605060434,108,131.23050696506
33,227566.93459485,398292.605060434,109,84.46760724252
33,227566.93459485,398292.605060434,110,65.1165558542709
33,227566.93459485,398292.605060434,111,113.392780792709
33,227566.93459485,398292.605060434,112,182.26224434904
33,227566.93459485,398292.605060434,113,206.80232763285
33,227566.93459485,398292.605060434,114,122.552775968673
33,227566.93459485,398292.605060434,115,175.959490903185
33,227566.93459485,398292.605060434,116,72.5632365066622
33,227566.93459485,398292.605060434,117,64.1475304576719
33,227566.93459485,398292.605060434,118,102.575784937689
33,227566.93459485,398292.605060434,119,101.899263652591
33,227566.93459485,398292.605060434,120,55.3094825789987
33,227566.93459485,398292.605060434,121,44.9799338566007
33,227566.93459485,398292.605060434,122,122.876540388149
33,227566.93459485,398292.605060434,123,59.5584432589338
33,227566.93459485,398292.605060434,124,99.9014358827201
33,227566.93459485,398292.605060434,125,93.0835408502481
33,227566.93459485,398292.605060434,126,57.3012638610892
33,227566.93459485,398292.605060434,127,55.0451817884722
33,227566.93459485,398292.605060434,128,26.0819517025462
33,227566.93459485,398292.605060434,129,48.6548032270188
33,227566.93459485,398292.605060434,130,41.3665901008847
33,227566.93459485,398292.605060434,131,24.2775582186092
33,227566.93459485,398292.605060434,132,12.9582537848228
33,227566.93459485,398292.605060434,133,45.1721534351186
33,227566.93459485,398292.605060434,134,57.5877021459708
33,227566.93459485,398292.605060434,135,28.4164738236725
33,227566.93459485,398292.605060434,136,57.7701861735428
33,227566.93459485,398292.605060434,137,20.4813529165217
33,227566.93459485,398292.605060434,138,6.89781421995722
33,227566.93459485,398292.605060434,139,19.3974786205709
33,227566.93459485,398292.605060434,140,7.64757152607012
33,227566.93459485,398292.605060434,141,10.1648366531617
33,227566.93459485,398292.605060434,142,9.37091494195484
33,227566.93459485,398292.605060434,143,5.51229422584027
33,227566.93459485,398292.605060434,144,47.8925074594122
33,227566.93459485,398292.605060434,145,31.8936110826052
33,227566.93459485,398292.605060434,146,16.1388686733624
33,227566.93459485,398292.605060434,147,20.1598927236059
33,227566.93459485,398292.605060434,148,66.8737690789096
33,227566.93459485,398292.605060434,149,124.487669541069
33,227566.93459485,398292.605060434,150,115.517555917507
33,227566.93459485,398292.605060434,151,169.02585942879
33,227566.93459485,398292.605060434,152,130.978913388498
33,227566.93459485,398292.605060434,153,97.0500498064047
33,227566.93459485,398292.605060434,154,142.325123684919
33,227566.93459485,398292.605060434,155,47.9223707408462
33,227566.93459485,398292.605060434,156,91.5973455460704
33,227566.93459485,398292.605060434,157,67.6036924302669
33,227566.93459485,398292.605060434,158,53.68572141267
33,227566.93459485,398292.605060434,159,52.3944903680717
33,227566.93459485,398292.605060434,160,29.6740153209933
33,227566.93459485,398292.605060434,161,60.9434167511605
33,227566.93459485,398292.605060434,162,95.2891576757795
33,227566.93459485,398292.605060434,163,157.717737010344
33,227566.93459485,398292.605060434,164,143.206497026249
33,227566.93459485,398292.605060434,165,223.465095239443
33,227566.93459485,398292.605060434,166,206.677197635833
33,227566.93459485,398292.605060434,167,304.398831454499
33,227566.93459485,398292.605060434,168,164.595211171542
33,227566.93459485,398292.605060434,169,142.354527936041
33,227566.93459485,398292.605060434,170,149.560842518872
33,227566.93459485,398292.605060434,171,200.851812965653
33,227566.93459485,398292.605060434,172,197.411919285724
33,227566.93459485,398292.605060434,173,138.203922999813
33,227566.93459485,398292.605060434,174,91.7439408936143
33,227566.93459485,398292.605060434,175,136.564371913776
33,227566.93459485,398292.605060434,176,196.634958504555
33,227566.93459485,398292.605060434,177,180.17498972558
33,227566.93459485,398292.605060434,178,205.583894950699
33,227566.93459485,398292.605060434,179,182.978822915005
33,227566.93459485,398292.605060434,180,168.8321742663
33,227566.93459485,398292.605060434,181,86.3468886328151
33,227566.93459485,398292.605060434,182,114.911368482577
33,227566.93459485,398292.605060434,183,65.645279078921
33,227566.93459485,398292.605060434,184,36.1717123212325
33,227566.93459485,398292.605060434,185,18.3633843352249
33,227566.93459485,398292.605060434,186,34.0027010421531
33,227566.93459485,398292.605060434,187,22.755440956844
33,227566.93459485,398292.605060434,188,50.2753072845358
33,227566.93459485,398292.605060434,189,84.8543581507899
33,227566.93459485,398292.605060434,190,101.473977461024
33,227566.93459485,398292.605060434,191,93.2512760869513
33,227566.93459485,398292.605060434,192,54.7835001105176
33,227566.93459485,398292.605060434,193,117.289273649174
33,227566.93459485,398292.605060434,194,102.170230618608
33,227566.93459485,398292.605060434,195,38.6064889991832
33,227566.93459485,398292.605060434,196,41.8808183535407
33,227566.93459485,398292.605060434,197,49.3026292190309
33,227566.93459485,398292.605060434,198,48.806932561686
33,227566.93459485,398292.605060434,199,51.9023396095812
33,227566.93459485,398292.605060434,200,30.8620914870344
33,227566.93459485,398292.605060434,201,75.0908650269804
33,227566.93459485,398292.605060434,202,116.691484105229
33,227566.93459485,398292.605060434,203,78.2053905744571
33,227566.93459485,398292.605060434,204,71.4348350718181
33,227566.93459485,398292.605060434,205,80.4263028683467
33,227566.93459485,398292.605060434,206,68.6323436877249
33,227566.93459485,398292.605060434,207,43.1023654429824
33,227566.93459485,398292.605060434,208,33.1818080652047
33,227566.93459485,398292.605060434,209,56.6734305872005
33,227566.93459485,398292.605060434,210,127.462825183418
33,227566.93459485,398292.605060434,211,158.722087748811
33,227566.93459485,398292.605060434,212,165.303948845074
33,227566.93459485,398292.605060434,213,230.741798641043
33,227566.93459485,398292.605060434,214,118.847359137409
33,227566.93459485,398292.605060434,215,141.386381562277
33,227566.93459485,398292.605060434,216,124.481081045073
33,227566.93459485,398292.605060434,217,71.8104121645565
33,227566.93459485,398292.605060434,218,42.3785901672553
33,227566.93459485,398292.605060434,219,71.5649382610998
33,227566.93459485,398292.605060434,220,58.7291904832148
33,227566.93459485,398292.605060434,221,94.885105523956
33,227566.93459485,398292.605060434,222,119.040326946396
33,227566.93459485,398292.605060434,223,110.254984439703
33,227566.93459485,398292.605060434,224,181.017947158904
33,227566.93459485,398292.605060434,225,128.011940449761
33,227566.93459485,398292.605060434,226,181.643458711624
33,227566.93459485,398292.605060434,227,84.7126887140908
33,227566.93459485,398292.605060434,228,106.979939903135
33,227566.93459485,398292.605060434,229,114.964390844675
33,227566.93459485,398292.605060434,230,168.122214842894
33,227566.93459485,398292.605060434,231,210.126525352898
33,227566.93459485,398292.605060434,232,180.716258969049
33,227566.93459485,398292.605060434,233,208.37666464301
33,227566.93459485,398292.605060434,234,218.092640211258
33,227566.93459485,398292.605060434,235,206.687259551296
33,227566.93459485,398292.605060434,236,194.239831155839
33,227566.93459485,398292.605060434,237,139.134998080596
33,227566.93459485,398292.605060434,238,148.716891779155
33,227566.93459485,398292.605060434,239,217.078293716392
33,227566.93459485,398292.605060434,240,138.216373819834
33,227566.93459485,398292.605060434,241,184.439764689578
33,227566.93459485,398292.605060434,242,90.071228140158
33,227566.93459485,398292.605060434,243,83.1446082292388
33,227566.93459485,398292.605060434,244,42.2355520953316
33,227566.93459485,398292.605060434,245,55.9518605169474
33,227566.93459485,398292.605060434,246,22.9437705737141
33,227566.93459485,398292.605060434,247,35.0010875436399
33,227566.93459485,398292.605060434,248,79.0578298312668
33,227566.93459485,398292.605060434,249,62.3698350913693
33,227566.93459485,398292.605060434,250,70.9716815543535
33,227566.93459485,398292.605060434,251,5.6980848737856
33,227566.93459485,398292.605060434,252,67.6338116200879
33,227566.93459485,398292.605060434,253,74.9744208219484
33,227566.93459485,398292.605060434,254,108.020589019959
33,227566.93459485,398292.605060434,255,76.4732203751342
33,227566.93459485,398292.605060434,256,128.83257039924
33,227566.93459485,398292.605060434,257,105.518594251311
33,227566.93459485,398292.605060434,258,256.19504429084
33,227566.93459485,398292.605060434,259,167.587755671486
33,227566.93459485,398292.605060434,260,105.998541990534
33,227566.93459485,398292.605060434,261,103.148361315327
33,227566.93459485,398292.605060434,262,76.014072847601
33,227566.93459485,398292.605060434,263,52.2410665194721
33,227566.93459485,398292.605060434,264,88.8215318648185
33,227566.93459485,398292.605060434,265,62.8442988996866
33,227566.93459485,398292.605060434,266,65.4108417154044
33,227566.93459485,398292.605060434,267,30.9542049953167
33,227566.93459485,398292.605060434,268,39.0509739073313
33,227566.93459485,398292.605060434,269,22.1597785006787
33,227566.93459485,398292.605060434,270,18.5243171166286
33,227566.93459485,398292.605060434,271,52.5910456123586
33,227566.93459485,398292.605060434,272,34.6652678438925
33,227566.93459485,398292.605060434,273,67.7549080463056
33,227566.93459485,398292.605060434,274,109.063202406667
33,227566.93459485,398292.605060434,275,57.7317715902721
33,227566.93459485,398292.605060434,276,120.148452732883
33,227566.93459485,398292.605060434,277,64.9912691381069
33,227566.93459485,398292.605060434,278,87.9161803891374
33,227566.93459485,398292.605060434,279,34.8059531197246
33,227566.93459485,398292.605060434,280,51.6473146299999
33,227566.93459485,398292.605060434,281,21.893636079651
33,227566.93459485,398292.605060434,282,31.9499722650295
33,227566.93459485,398292.605060434,283,100.27978016729
33,227566.93459485,398292.605060434,284,14.922042127265
33,227566.93459485,398292.605060434,285,32.2550020185955
33,227566.93459485,398292.605060434,286,23.9627225333004
33,227566.93459485,398292.605060434,287,24.399237573931
33,227566.93459485,398292.605060434,288,127.766516250084
33,227566.93459485,398292.605060434,289,116.920913421179
33,227566.93459485,398292.605060434,290,96.9602016148559
33,227566.93459485,398292.605060434,291,44.7487813859099
33,227566.93459485,398292.605060434,292,104.430929124336
33,227566.93459485,398292.605060434,293,36.5831082824144
33,227566.93459485,398292.605060434,294,132.255558508243
33,227566.93459485,398292.605060434,295,45.689280138367
33,227566.93459485,398292.605060434,296,88.5480630387549
33,227566.93459485,398292.605060434,297,100.002292308412
33,227566.93459485,398292.605060434,298,125.142283144206
33,227566.93459485,398292.605060434,299,146.426376916328
33,227566.93459485,398292.605060434,300,96.4144515822516
33,227566.93459485,398292.605060434,301,61.8529383789086
33,227566.93459485,398292.605060434,302,144.045361601529
33,227566.93459485,398292.605060434,303,140.554197584549
33,227566.93459485,398292.605060434,304,107.113090486977
33,227566.93459485,398292.605060434,305,187.46115630948
33,227566.93459485,398292.605060434,306,152.033116677748
33,227566.93459485,398292.605060434,307,192.016027530593
33,227566.93459485,398292.605060434,308,129.50008684221
33,227566.93459485,398292.605060434,309,80.1950848956538
33,227566.93459485,398292.605060434,310,71.0377576228808
33,227566.93459485,398292.605060434,311,53.8390699923791
33,227566.93459485,398292.605060434,312,92.660658361709
33,227566.93459485,398292.605060434,313,65.8573572600798
33,227566.93459485,398292.605060434,314,108.469431235581
33,227566.93459485,398292.605060434,315,76.1930122882681
33,227566.93459485,398292.605060434,316,68.7147383160942
33,227566.93459485,398292.605060434,317,84.7854945078474
33,227566.93459485,398292.605060434,318,171.34039087892
33,227566.93459485,398292.605060434,319,174.486036708021
33,227566.93459485,398292.605060434,320,71.336578551452
33,227566.93459485,398292.605060434,321,120.915053008801
33,227566.93459485,398292.605060434,322,35.7922336698044
33,227566.93459485,398292.605060434,323,53.0928002382915
33,227566.93459485,398292.605060434,324,15.8228852760288
33,227566.93459485,398292.605060434,325,10.9026858015374
33,227566.93459485,398292.605060434,326,27.2927789002368
33,227566.93459485,398292.605060434,327,68.3797513499397
33,227566.93459485,398292.605060434,328,57.2019588312639
33,227566.93459485,398292.605060434,329,93.6551911056435
33,227566.93459485,398292.605060434,330,126.872298481854
33,227566.93459485,398292.605060434,331,96.7170205881836
33,227566.93459485,398292.605060434,332,56.3416454166939
33,227566.93459485,398292.605060434,333,56.3617083035811
33,227566.93459485,398292.605060434,334,39.4122827311749
33,227566.93459485,398292.605060434,335,65.7438292249675
33,227566.93459485,398292.605060434,336,76.3121245880283
33,227566.93459485,398292.605060434,337,74.3169212109496
33,227566.93459485,398292.605060434,338,67.654350293127
33,227566.93459485,398292.605060434,339,130.120267748688
33,227566.93459485,398292.605060434,340,103.141150860919
33,227566.93459485,398292.605060434,341,152.117215743157
33,227566.93459485,398292.605060434,342,197.619136217409
33,227566.93459485,398292.605060434,343,188.708655333293
33,227566.93459485,398292.605060434,344,127.066187731664
33,227566.93459485,398292.605060434,345,136.632883511901
33,227566.93459485,398292.605060434,346,186.439148899958
33,227566.93459485,398292.605060434,347,184.273396616808
33,227566.93459485,398292.605060434,348,309.082763365063
33,227566.93459485,398292.605060434,349,233.627781094522
33,227566.93459485,398292.605060434,350,165.724060856201
33,227566.93459485,398292.605060434,351,184.175797602728
33,227566.93459485,398292.605060434,352,136.689976437537
33,227566.93459485,398292.605060434,353,125.505778039561
33,227566.93459485,398292.605060434,354,140.783441662719
33,227566.93459485,398292.605060434,355,120.021588923371
33,227566.93459485,398292.605060434,356,126.47661483389
33,227566.93459485,398292.605060434,357,141.38237258768
33,227566.93459485,398292.605060434,358,22.8698492031309
33,227566.93459485,398292.605060434,359,22.6420145741578
33,227566.93459485,398292.605060434,360,67.3913395396276
33,227566.93459485,398292.605060434,361,46.9055337974066
33,227566.93459485,398292.605060434,362,57.8777369494045
33,227566.93459485,398292.605060434,363,70.0481927309975
33,227566.93459485,398292.605060434,364,46.4421369050649
33,227566.93459485,398292.605060434,365,53.6966214199413
34,330164.880097726,364260.190688436,1,103.968996126042
34,330164.880097726,364260.190688436,2,95.2493763280032
34,330164.880097726,364260.190688436,3,87.1673304020079
34,330164.880097726,364260.190688436,4,43.0143750426445
34,330164.880097726,364260.190688436,5,41.5844846158789
34,330164.880097726,364260.190688436,6,45.0076183604265
34,330164.880097726,364260.190688436,7,81.6027397692409
34,330164.880097726,364260.190688436,8,88.2605286097995
34,330164.880097726,364260.190688436,9,137.354413165089
34,330164.880097726,364260.190688436,10,164.240168240089
34,330164.880097726,364260.190688436,11,53.0132266269359
34,330164.880097726,364260.190688436,12,73.6310763715155
34,330164.880097726,364260.190688436,13,48.659965263918
34,330164.880097726,364260.190688436,14,65.9992089738335
34,330164.880097726,364260.190688436,15,70.2243302112145
34,330164.880097726,364260.190688436,16,46.7796238633691
34,330164.880097726,364260.190688436,17,32.3932984660781
34,330164.880097726,364260.190688436,18,32.976791352361
34,330164.880097726,364260.190688436,19,22.6106408484694
34,330164.880097726,364260.190688436,20,12.6488357586482
34,330164.880097726,364260.190688436,21,45.0778045338058
34,330164.880097726,364260.190688436,22,53.4955040019348
34,330164.880097726,364260.190688436,23,72.8220734477891
34,330164.880097726,364260.190688436,24,57.0684022129205
34,330164.880097726,364260.190688436,25,32.5188427715894
34,330164.880097726,364260.190688436,26,32.7975632225198
34,330164.880097726,364260.190688436,27,61.6882270168983
34,330164.880097726,364260.190688436,28,66.7840608732879
34,330164.880097726,364260.190688436,29,105.048990247526
34,330164.880097726,364260.190688436,30,173.67753544429
34,330164.880097726,364260.190688436,31,141.708166144945
34,330164.880097726,364260.190688436,32,141.983081876187
34,330164.880097726,364260.190688436,33,116.277194072318
34,330164.880097726,364260.190688436,34,144.23243441801
34,330164.880097726,364260.190688436,35,104.785616951195
34,330164.880097726,364260.190688436,36,83.9165211504895
34,330164.880097726,364260.190688436,37,85.5033922125218
34,330164.880097726,364260.190688436,38,41.2913532250692
34,330164.880097726,364260.190688436,39,46.7291891101704
34,330164.880097726,364260.190688436,40,60.8704199302345
34,330164.880097726,364260.190688436,41,86.5617649641787
34,330164.880097726,364260.190688436,42,79.758044803428
34,330164.880097726,364260.190688436,43,86.3930840341696
34,330164.880097726,364260.190688436,44,51.2202911890219
34,330164.880097726,364260.190688436,45,53.0254126883551
34,330164.880097726,364260.190688436,46,75.2218456960878
34,330164.880097726,364260.190688436,47,114.954973551085
34,330164.880097726,364260.190688436,48,81.6256680822587
34,330164.880097726,364260.190688436,49,34.6423121066063
34,330164.880097726,364260.190688436,50,34.5170390675484
34,330164.880097726,364260.190688436,51,57.5421473176424
34,330164.880097726,364260.190688436,52,62.8156608242473
34,330164.880097726,364260.190688436,53,52.2711043301581
34,330164.880097726,364260.190688436,54,99.2038126821053
34,330164.880097726,364260.190688436,55,68.9191136248009
34,330164.880097726,364260.190688436,56,55.313550487075
34,330164.880097726,364260.190688436,57,28.1270855877468
34,330164.880097726,364260.190688436,58,75.3629938476769
34,330164.880097726,364260.190688436,59,166.40853939141
34,330164.880097726,364260.190688436,60,124.391264195912
34,330164.880097726,364260.190688436,61,47.1886496461561
34,330164.880097726,364260.190688436,62,43.0762260350453
34,330164.880097726,364260.190688436,63,43.9031943157134
34,330164.880097726,364260.190688436,64,31.7666143472565
